iform	iclass	record_count	category	extension	isa_set	cpl	mode_16	mode_32	mode_64	vendor_scope	source_revision	source_reference
ADD_MEMv_IMMz_APX	ADD	2	BINARY	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADD_MEMv_IMMz_APX_N3	ADD	2	BINARY	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADD_OrAX_IMMz	ADD	1	BINARY	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR32d_GPR32d	ADOX	1	ADOX_ADCX	ADOX_ADCX	ADOX_ADCX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR32d_MEMd	ADOX	1	ADOX_ADCX	ADOX_ADCX	ADOX_ADCX	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR32i32_GPR32i32_APX	ADOX	1	APX	ADOX_ADCX	APX_F_ADX	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR32i32_GPR32i32_GPR32i32_APX_N3	ADOX	1	APX	ADOX_ADCX	APX_F_ADX_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR32i32_GPR32i32_MEMi32_APX_N3	ADOX	1	APX	ADOX_ADCX	APX_F_ADX_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR32i32_MEMi32_APX	ADOX	1	APX	ADOX_ADCX	APX_F_ADX	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR64i64_GPR64i64_APX	ADOX	1	APX	ADOX_ADCX	APX_F_ADX	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR64i64_GPR64i64_GPR64i64_APX_N3	ADOX	1	APX	ADOX_ADCX	APX_F_ADX_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR64i64_GPR64i64_MEMi64_APX_N3	ADOX	1	APX	ADOX_ADCX	APX_F_ADX_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR64i64_MEMi64_APX	ADOX	1	APX	ADOX_ADCX	APX_F_ADX	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR64q_GPR64q	ADOX	1	ADOX_ADCX	ADOX_ADCX	ADOX_ADCX	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ADOX_GPR64q_MEMq	ADOX	1	ADOX_ADCX	ADOX_ADCX	ADOX_ADCX	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDEC128KL_XMMu8_MEMu8	AESDEC128KL	1	KEYLOCKER	KEYLOCKER	KEYLOCKER	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDEC256KL_XMMu8_MEMu8	AESDEC256KL	1	KEYLOCKER	KEYLOCKER	KEYLOCKER	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDECLAST_XMMdq_MEMdq	AESDECLAST	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDECLAST_XMMdq_XMMdq	AESDECLAST	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDECWIDE128KL_MEMu8	AESDECWIDE128KL	1	KEYLOCKER_WIDE	KEYLOCKER_WIDE	KEYLOCKER_WIDE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDECWIDE256KL_MEMu8	AESDECWIDE256KL	1	KEYLOCKER_WIDE	KEYLOCKER_WIDE	KEYLOCKER_WIDE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDEC_XMMdq_MEMdq	AESDEC	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESDEC_XMMdq_XMMdq	AESDEC	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENC128KL_XMMu8_MEMu8	AESENC128KL	1	KEYLOCKER	KEYLOCKER	KEYLOCKER	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENC256KL_XMMu8_MEMu8	AESENC256KL	1	KEYLOCKER	KEYLOCKER	KEYLOCKER	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENCLAST_XMMdq_MEMdq	AESENCLAST	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENCLAST_XMMdq_XMMdq	AESENCLAST	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENCWIDE128KL_MEMu8	AESENCWIDE128KL	1	KEYLOCKER_WIDE	KEYLOCKER_WIDE	KEYLOCKER_WIDE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENCWIDE256KL_MEMu8	AESENCWIDE256KL	1	KEYLOCKER_WIDE	KEYLOCKER_WIDE	KEYLOCKER_WIDE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENC_XMMdq_MEMdq	AESENC	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESENC_XMMdq_XMMdq	AESENC	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESIMC_XMMdq_MEMdq	AESIMC	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESIMC_XMMdq_XMMdq	AESIMC	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESKEYGENASSIST_XMMdq_MEMdq_IMMb	AESKEYGENASSIST	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AESKEYGENASSIST_XMMdq_XMMdq_IMMb	AESKEYGENASSIST	1	AES	AES	AES	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDNPD_XMMxuq_MEMxuq	ANDNPD	1	LOGICAL_FP	SSE2	SSE2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDNPD_XMMxuq_XMMxuq	ANDNPD	1	LOGICAL_FP	SSE2	SSE2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDNPS_XMMxud_MEMxud	ANDNPS	1	LOGICAL_FP	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDNPS_XMMxud_XMMxud	ANDNPS	1	LOGICAL_FP	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR32d_GPR32d_GPR32d	ANDN	2	BMI1	BMI1	BMI1	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR32d_GPR32d_MEMd	ANDN	2	BMI1	BMI1	BMI1	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR32i32_GPR32i32_GPR32i32_APX	ANDN	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR32i32_GPR32i32_GPR32i32_APX_N3	ANDN	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR32i32_GPR32i32_MEMi32_APX	ANDN	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR32i32_GPR32i32_MEMi32_APX_N3	ANDN	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR64i64_GPR64i64_GPR64i64_APX	ANDN	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR64i64_GPR64i64_GPR64i64_APX_N3	ANDN	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR64i64_GPR64i64_MEMi64_APX	ANDN	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR64i64_GPR64i64_MEMi64_APX_N3	ANDN	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR64q_GPR64q_GPR64q	ANDN	1	BMI1	BMI1	BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDN_GPR64q_GPR64q_MEMq	ANDN	1	BMI1	BMI1	BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDPD_XMMxuq_MEMxuq	ANDPD	1	LOGICAL_FP	SSE2	SSE2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDPD_XMMxuq_XMMxuq	ANDPD	1	LOGICAL_FP	SSE2	SSE2	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDPS_XMMxud_MEMxud	ANDPS	1	LOGICAL_FP	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ANDPS_XMMxud_XMMxud	ANDPS	1	LOGICAL_FP	SSE	SSE	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_AL_IMMb	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8_GPR8_20	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8_GPR8_22	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8_IMMb_80r4	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8_IMMb_82r4	AND	1	LOGICAL	BASE	I86	3	true	true	false	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8_MEMb	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_GPR8i8_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_GPR8i8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_GPR8i8_GPR8i8_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_GPR8i8_IMM8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_GPR8i8_MEMi8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_IMM8_APX	AND	1	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_IMM8_APX_N3	AND	1	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_MEMi8_APX	AND	1	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_MEMi8_APX_N3	AND	1	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_MEMi8_GPR8i8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPR8i8_MEMi8_IMM8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_21	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_23	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_APX	AND	4	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_GPRv_APX_N3	AND	8	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_IMM8_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_IMMz_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_GPRv_MEMv_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_IMM8_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_IMM8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_IMMb	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_IMMz	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_IMMz_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_IMMz_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_MEMv	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_MEMv_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_MEMv_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_MEMv_GPRv_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_MEMv_IMM8_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_GPRv_MEMv_IMMz_APX_N3	AND	4	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_LOCK_MEMb_GPR8	AND_LOCK	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_LOCK_MEMb_IMMb_80r4	AND_LOCK	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_LOCK_MEMb_IMMb_82r4	AND_LOCK	1	LOGICAL	BASE	I86	3	true	true	false	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_LOCK_MEMv_GPRv	AND_LOCK	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_LOCK_MEMv_IMMb	AND_LOCK	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_LOCK_MEMv_IMMz	AND_LOCK	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMb_GPR8	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMb_IMMb_80r4	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMb_IMMb_82r4	AND	1	LOGICAL	BASE	I86	3	true	true	false	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMi8_GPR8i8_APX	AND	1	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMi8_GPR8i8_APX_N3	AND	1	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMi8_IMM8_APX	AND	1	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMi8_IMM8_APX_N3	AND	1	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_GPRv	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_GPRv_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_GPRv_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_IMM8_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_IMM8_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_IMMb	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_IMMz	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_IMMz_APX	AND	2	LOGICAL	APXEVEX	APX_F	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_MEMv_IMMz_APX_N3	AND	2	LOGICAL	APXEVEX	APX_F_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AND_OrAX_IMMz	AND	1	LOGICAL	BASE	I86	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AOR_MEM32_GPR32	AOR	1	LEGACY	RAO	RAO_INT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AOR_MEM64_GPR64	AOR	1	LEGACY	RAO	RAO_INT	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AOR_MEMi32_GPR32i32_APX	AOR	1	APX	RAO	APX_F_RAO_INT	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AOR_MEMi64_GPR64i64_APX	AOR	1	APX	RAO	APX_F_RAO_INT	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ARPL_GPR16_GPR16	ARPL	1	SYSTEM	BASE	I286PROTECTED	3	true	true	false	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
ARPL_MEMw_GPR16	ARPL	1	SYSTEM	BASE	I286PROTECTED	3	true	true	false	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AXOR_MEM32_GPR32	AXOR	1	LEGACY	RAO	RAO_INT	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AXOR_MEM64_GPR64	AXOR	1	LEGACY	RAO	RAO_INT	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AXOR_MEMi32_GPR32i32_APX	AXOR	1	APX	RAO	APX_F_RAO_INT	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
AXOR_MEMi64_GPR64i64_APX	AXOR	1	APX	RAO	APX_F_RAO_INT	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR32d_GPR32d_GPR32d	BEXTR	2	BMI1	BMI1	BMI1	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR32d_MEMd_GPR32d	BEXTR	2	BMI1	BMI1	BMI1	3	true	true	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR32i32_GPR32i32_GPR32i32_APX	BEXTR	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR32i32_GPR32i32_GPR32i32_APX_N3	BEXTR	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR32i32_MEMi32_GPR32i32_APX	BEXTR	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR32i32_MEMi32_GPR32i32_APX_N3	BEXTR	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR64i64_GPR64i64_GPR64i64_APX	BEXTR	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR64i64_GPR64i64_GPR64i64_APX_N3	BEXTR	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR64i64_MEMi64_GPR64i64_APX	BEXTR	1	BMI1	BMI1	APX_F_BMI1	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
BEXTR_GPR64i64_MEMi64_GPR64i64_APX_N3	BEXTR	1	BMI1	BMI1	APX_F_BMI1_N3	3	false	false	true	unspecified	v2026.08.23	intelxed/xed@0bcb6237345c5066726dcc08b3d87928df3b5b26
